Source,Target,ConversionRate
3133,3495,0.04765
3133,3328,0.047633
3133,2389,0.047597
3133,4066,0.047456
3133,4036,0.047385
3133,4463,0.047261
3133,1382,0.046202
3133,3147,0.046007
3134,2646,0.062882
3134,679,0.06282
3134,3236,0.06282
3134,3783,0.06282
3134,1255,0.062789
3134,4502,0.062759
3134,4117,0.062728
3134,1645,0.062728
3134,811,0.062728
3134,3383,0.062697
3134,2734,0.062697
3134,1466,0.062697
3134,135,0.062573
3134,2423,0.062542
3134,1369,0.062326
3134,3147,0.059394
3135,3416,0.038588
3135,2645,0.038574
3135,1129,0.038574
3135,4596,0.03856
3135,212,0.03856
3135,310,0.03856
3135,5034,0.03856
3135,2237,0.038546
3135,958,0.038531
3135,461,0.038531
3135,868,0.038531
3135,818,0.038517
3135,1776,0.038503
3135,1543,0.038503
3135,1888,0.038489
3135,309,0.038489
3135,1571,0.038475
3135,561,0.038432
3135,756,0.038432
3135,1290,0.03839
3135,4595,0.038375
3135,4792,0.038318
3135,3182,0.038262
3135,2389,0.038247
3135,1196,0.038247
3135,5331,0.038205
3136,1406,0.045757
3136,2133,0.045729
3136,3297,0.045729
3136,3138,0.045729
3136,908,0.045673
3136,3520,0.045673
3136,2024,0.045645
3136,3239,0.045645
3136,4154,0.045617
3136,4932,0.045617
3136,3407,0.045588
3136,523,0.045588
3136,114,0.045561
3136,3106,0.045561
3136,72,0.045532
3136,119,0.045532
3136,2881,0.045504
3136,120,0.04542
3136,4041,0.045392
3136,149,0.04469
3136,301,0.044494
3136,917,0.044325
3137,2881,1.0
3138,4306,0.041798
3138,4048,0.041798
3138,518,0.041798
3138,741,0.041798
3138,4107,0.041783
3138,3738,0.041783
3138,3136,0.041767
3138,709,0.041767
3138,908,0.041767
3138,3239,0.041752
3138,4932,0.041737
3138,2672,0.041721
3138,4853,0.041721
3138,2951,0.041721
3138,4443,0.041721
3138,3407,0.041721
3138,4442,0.041706
3138,4139,0.04166
3138,1902,0.041614
3138,4458,0.041614
3138,4945,0.041598
3138,3466,0.041583
3138,3881,0.04146
3138,2573,0.040613
3139,1451,0.055605
3139,1787,0.055605
3139,617,0.055605
3139,2640,0.055605
3139,1790,0.055591
3139,2885,0.055591
3139,2403,0.055591
3139,1252,0.055591
3139,5079,0.055591
3139,1887,0.055578
3139,515,0.055564
3139,780,0.055564
3139,2125,0.055564
3139,2158,0.055564
3139,1183,0.05555
3139,413,0.055537
3139,2127,0.055427
3139,4315,0.055277
3140,3452,0.250035
3140,4415,0.250035
3140,4440,0.249988
3140,4441,0.249943
3141,246,1.0
3142,1371,0.016266
3142,2310,0.016254
3142,1980,0.016254
3142,115,0.016254
3142,1281,0.016254
3142,549,0.016254
3142,3232,0.016254
3142,2846,0.016254
3142,2673,0.016242
3142,2650,0.016242
3142,3463,0.016242
3142,2054,0.016242
3142,403,0.016242
3142,2934,0.01623
3142,1696,0.01623
3142,3430,0.01623
3142,36,0.01623
3142,2191,0.01623
3142,1512,0.01623
3142,1496,0.016218
3142,2204,0.016218
3142,3216,0.016218
3142,1877,0.016218
3142,3290,0.016218
3142,3716,0.016218
3142,650,0.016218
3142,1586,0.016206
3142,3444,0.016206
3142,5589,0.016206
3142,1961,0.016206
3142,619,0.016194
3142,2018,0.016194
3142,2514,0.016194
3142,1768,0.016194
3142,1875,0.016182
3142,2518,0.016182
3142,2534,0.016182
3142,2568,0.01617
3142,4198,0.01617
3142,2156,0.016158
3142,2217,0.016158
3142,1424,0.016158
3142,2736,0.016158
3142,1917,0.016146
3142,5521,0.016134
3142,50,0.016134
3142,25,0.016134
3142,1902,0.01611
3142,846,0.01611
3142,1077,0.016099
3142,1500,0.016051
3142,3591,0.016051
3142,560,0.016027
3142,4973,0.016003
3142,4319,0.015991
3142,224,0.015979
3142,2687,0.015955
3142,1335,0.015955
3142,1725,0.015943
3142,723,0.015535
3142,2573,0.015332
3142,3006,0.01502
3143,2356,0.012411
3143,2970,0.012407
3143,5115,0.012407
3143,2348,0.012407
3143,212,0.012407
3143,2671,0.012407
3143,2964,0.012402
3143,904,0.012402
3143,1944,0.012402
3143,4672,0.012402
3143,223,0.012402
3143,219,0.012402
3143,3077,0.012402
3143,222,0.012397
3143,1169,0.012397
3143,5122,0.012397
3143,4182,0.012397
3143,3556,0.012397
3143,225,0.012397
3143,3674,0.012397
3143,3447,0.012397
3143,3483,0.012397
3143,3440,0.012397
3143,398,0.012397
3143,2370,0.012397
3143,1930,0.012397
3143,4728,0.012393
3143,3637,0.012393
3143,1809,0.012393
3143,2301,0.012393
3143,450,0.012393
3143,4178,0.012393
3143,3239,0.012393
3143,1208,0.012388
3143,423,0.012388
3143,4533,0.012388
3143,4154,0.012388
3143,2986,0.012384
3143,1765,0.012384
3143,523,0.012384
3143,227,0.012384
3143,612,0.012379
3143,532,0.012379
3143,4855,0.012379
3143,4471,0.012379
3143,2597,0.012379
3143,694,0.01237
3143,3685,0.012361
3143,2185,0.012361
3143,2195,0.012361
3143,1361,0.012356
3143,4910,0.012356
3143,3517,0.012356
3143,5146,0.012343
3143,2559,0.012338
3143,5609,0.012329
3143,91,0.012329
3143,3334,0.012324
3143,5603,0.012324
3143,5726,0.01232
3143,4142,0.012311
3143,4610,0.012311
3143,1968,0.012311
3143,5605,0.012306
3143,2770,0.012302
3143,4279,0.012297
3143,2706,0.012292
3143,1335,0.012292
3143,4844,0.012288
3143,2823,0.012283
3143,5402,0.012279
3143,216,0.012274
3143,4220,0.012247
3143,5480,0.012247
3143,4854,0.012238
3143,116,0.012228
3143,4019,0.012192
3143,4301,0.012187
3143,5070,0.012155
3143,3329,0.012
3143,150,0.011973
3144,3535,0.04369
3144,5612,0.04369
3144,1464,0.043669
3144,2007,0.043647
3144,3272,0.043647
3144,573,0.043625
3144,10,0.043625
3144,192,0.043604
3144,2003,0.043604
3144,642,0.043561
3144,1217,0.043561
3144,2072,0.04354
3144,7,0.043497
3144,1738,0.043497
3144,4676,0.043475
3144,135,0.043475
3144,497,0.043475
3144,1897,0.043475
3144,624,0.04339
3144,127,0.04339
3144,216,0.043047
3144,2708,0.043004
3144,2571,0.042811
3145,2382,1.0
3146,3147,1.0
3147,3742,1.0
3148,3205,0.035966
3148,2865,0.035953
3148,150,0.034721
3148,5050,0.017983
3148,2648,0.017983
3148,5461,0.017983
3148,3087,0.01797
3148,4253,0.01797
3148,1589,0.01797
3148,4961,0.017957
3148,2825,0.017957
3148,1340,0.017957
3148,1096,0.017957
3148,1503,0.017957
3148,5241,0.017957
3148,3810,0.017957
3148,2507,0.017943
3148,4377,0.017943
3148,3435,0.017943
3148,4242,0.017943
3148,5383,0.017943
3148,3868,0.017943
3148,1758,0.017943
3148,3922,0.017943
3148,3930,0.017943
3148,4042,0.017943
3148,1444,0.017943
3148,748,0.01793
3148,2546,0.01793
3148,2925,0.01793
3148,5129,0.01793
3148,3449,0.01793
3148,3734,0.01793
3148,3770,0.017917
3148,3098,0.017917
3148,4389,0.017917
3148,4006,0.017917
3148,2634,0.017904
3148,455,0.01789
3148,2587,0.017877
3148,5125,0.017877
3148,960,0.017877
3148,3870,0.017838
3148,5123,0.017811
3148,516,0.017771
3148,4108,0.017732
3148,5344,0.017718
3148,3994,0.017705
3148,1957,0.017692
3148,95,0.017599
3148,4250,0.017573
3148,2425,0.017202
3148,2078,0.017109
3149,5111,0.252328
3149,5661,0.25075
3149,5076,0.24854
3149,5136,0.248382
3150,4185,1.0
3151,4089,0.091025
3151,2712,0.091002
3151,2729,0.091002
3151,3686,0.090958
3151,3343,0.090958
3151,4617,0.090935
3151,1899,0.090913
3151,2401,0.090869
3151,3685,0.090802
3151,1418,0.090802
3151,2126,0.090735
3152,4488,1.0
3153,1293,1.0
3154,2687,1.0
3155,4286,0.16773
3155,2199,0.167689
3155,2546,0.167606
3155,4851,0.167195
3155,4912,0.166289
3155,3006,0.163491
3156,3714,0.041892
3156,2147,0.041861
3156,2032,0.041861
3156,4958,0.04183
3156,2548,0.04183
3156,2848,0.04183
3156,3238,0.04183
3156,2216,0.04183
3156,4898,0.04183
3156,3520,0.04183
3156,4357,0.04183
3156,451,0.04183
3156,1672,0.041799
3156,961,0.041799
3156,631,0.041799
3156,179,0.041799
3156,1631,0.041768
3156,3789,0.041676
3156,733,0.041552
3156,383,0.04149
3156,3582,0.04149
3156,128,0.041367
3156,608,0.041182
3156,5070,0.040194
3157,2922,0.017703
3157,108,0.017694
3157,447,0.01769
3157,1581,0.01769
3157,1586,0.017686
3157,1975,0.017686
3157,2919,0.017686
3157,2482,0.017673
3157,2025,0.017673
3157,3196,0.01766
3157,1347,0.01766
3157,5609,0.017629
3157,5602,0.017629
3157,3773,0.017621
3157,4610,0.017612
3157,3069,0.017612
3157,5527,0.017608
3157,5592,0.017603
3157,2770,0.017603
3157,4903,0.017595
3157,2616,0.01759
3157,5401,0.017582
3157,5111,0.017573
3157,5121,0.017573
3157,4462,0.017568
3157,2366,0.017564
3157,2566,0.017564
3157,2367,0.01756
3157,4986,0.017555
3157,4468,0.017551
3157,5336,0.017542
3157,5412,0.017538
3157,2365,0.017538
3157,4370,0.017534
3157,4531,0.017534
3157,4813,0.017529
3157,5000,0.017529
3157,4526,0.017529
3157,4990,0.017512
3157,4989,0.017512
3157,5075,0.017512
3157,5110,0.017499
3157,5128,0.017486
3157,1206,0.017482
3157,547,0.017482
3157,4530,0.017482
3157,4524,0.017477
3157,5055,0.017473
3157,4086,0.017473
3157,5178,0.017456
3157,5056,0.017438
3157,4998,0.017416
3157,4529,0.017325
3157,4893,0.017273
3157,4532,0.017256
3157,5057,0.017243
3157,4892,0.017238
3158,3519,1.0
3159,2430,1.0
3160,4435,0.500093
3160,5773,0.499907
3161,579,0.034922
3161,1593,0.034901
3161,1405,0.034879
3161,44,0.034858
3161,1244,0.034836
3161,4106,0.034815
3161,4442,0.034793
3161,3280,0.034793
3161,1923,0.03475
3161,2713,0.03475
3161,70,0.034729
3161,4305,0.034729
3161,4185,0.034686
3161,1531,0.034686
3161,3801,0.034643
3161,197,0.034643
3161,1052,0.034622
3161,4809,0.034579
3161,244,0.034558
3161,2328,0.034472
3161,214,0.03445
3161,3292,0.034407
3161,2823,0.034343
3161,4854,0.034129
3161,2570,0.034021
3161,4301,0.033893
3161,3355,0.033807
3161,1072,0.03355
3161,1382,0.032756
3162,3429,0.050082
3162,4765,0.050082
3162,3183,0.050064
3162,4824,0.050064
3162,206,0.050045
3162,2155,0.050045
3162,1993,0.050027
3162,1538,0.050027
3162,4256,0.050027
3162,4372,0.050027
3162,1598,0.050027
3162,849,0.050008
3162,2718,0.050008
3162,1194,0.04999
3162,2244,0.049971
3162,5398,0.049971
3162,1992,0.049971
3162,135,0.049898
3162,3219,0.049879
3162,2637,0.049787
3163,1587,0.091084
3163,3214,0.091084
3163,3195,0.091039
3163,1541,0.091039
3163,3435,0.091039
3163,3615,0.091039
3163,2098,0.090995
3163,1147,0.09095
3163,3424,0.090905
3163,1653,0.090637
3163,791,0.090189
3164,3050,0.033685
3164,4161,0.033685
3164,1098,0.033665
3164,1045,0.033644
3164,5032,0.033644
3164,5166,0.033623
3164,4223,0.033623
3164,2458,0.033623
3164,2342,0.033603
3164,5153,0.033603
3164,4478,0.033603
3164,3233,0.033582
3164,5227,0.03352
3164,5125,0.03352
3164,4702,0.033499
3164,4388,0.033499
3164,4479,0.033499
3164,4781,0.033417
3164,3869,0.033375
3164,1844,0.033293
3164,3803,0.033272
3164,3900,0.033251
3164,3993,0.033251
3164,4879,0.033189
3164,705,0.033148
3164,2761,0.033107
3164,4072,0.033003
3164,5033,0.032569
3164,2573,0.032073
3164,3817,0.031928
3165,3536,0.037867
3165,1862,0.037783
3165,1598,0.037783
3165,1180,0.037755
3165,631,0.037755
3165,4438,0.037755
3165,5038,0.037727
3165,1647,0.037699
3165,455,0.037671
3165,5301,0.037616
3165,2418,0.037504
3165,3818,0.037448
3165,3913,0.037448
3165,2167,0.03742
3165,5411,0.03703
3165,4523,0.03689
3165,1699,0.03689
3165,5131,0.036807
3165,5412,0.036779
3165,4526,0.036723
3165,2570,0.036667
3165,5130,0.036556
3165,1695,0.036528
3165,547,0.036416
3165,475,0.035775
3165,4794,0.035245
3165,4113,0.034464
3166,4351,0.02292
3166,1546,0.02292
3166,2729,0.022901
3166,153,0.022901
3166,1456,0.022901
3166,3198,0.022901
3166,1054,0.022901
3166,158,0.022901
3166,4015,0.022901
3166,3626,0.022901
3166,1629,0.022881
3166,713,0.022881
3166,10,0.022881
3166,1085,0.022881
3166,3153,0.022881
3166,4405,0.022881
3166,3104,0.022881
3166,2035,0.022881
3166,3907,0.022861
3166,3635,0.022861
3166,828,0.022861
3166,2306,0.022861
3166,2921,0.022842
3166,1104,0.022782
3166,1029,0.022782
3166,1859,0.022782
3166,2467,0.022763
3166,5008,0.022763
3166,471,0.022743
3166,209,0.022743
3166,4293,0.022703
3166,624,0.022664
3166,228,0.022625
3166,1136,0.022605
3166,746,0.022585
3166,1016,0.022565
3166,1646,0.022565
3166,1218,0.022526
3166,4340,0.022467
3166,2334,0.022349
3166,632,0.022289
3166,1528,0.02227
3166,81,0.02227
3166,2425,0.021777
3167,3185,1.0
3168,4116,1.0
3169,5239,0.143068
3169,1030,0.143033
3169,4768,0.142998
3169,1402,0.142857
3169,135,0.142787
3169,601,0.142681
3169,4233,0.142576
3170,3071,1.0
3171,3349,0.038771
3171,3374,0.038771
3171,752,0.038752
3171,2815,0.038733
3171,302,0.038733
3171,2787,0.038714
3171,1809,0.038714
3171,133,0.038695
3171,1033,0.038695
3171,840,0.038676
3171,4949,0.038676
3171,2534,0.038657
3171,652,0.038619
3171,2995,0.038619
3171,2688,0.038581
3171,1760,0.038543
3171,1077,0.038524
3171,2341,0.038505
3171,132,0.038391
3171,86,0.038391
3171,3182,0.038371
3171,705,0.038295
3171,788,0.038238
3171,3877,0.037895
3171,723,0.037629
3171,4155,0.03681
3172,417,1.0
3173,3743,1.0
3174,3980,0.033885
3174,2990,0.033338
3174,4500,0.033112
3174,1382,0.032207
3174,391,0.017046
3174,2728,0.017027
3174,3379,0.017027
3174,5103,0.017027
3174,835,0.017008
3174,2374,0.017008
3174,4720,0.017008
3174,4730,0.017008
3174,112,0.01699
3174,5443,0.01699
3174,3326,0.01699
3174,3990,0.01699
3174,1250,0.016971
3174,4627,0.016971
3174,4338,0.016952
3174,3885,0.016952
3174,1764,0.016933
3174,4380,0.016933
3174,1768,0.016933
3174,4516,0.016933
3174,2359,0.016914
3174,46,0.016914
3174,4393,0.016895
3174,3576,0.016895
3174,3540,0.016876
3174,733,0.01682
3174,3976,0.01682
3174,4061,0.01682
3174,5735,0.016801
3174,846,0.016801
3174,3273,0.016763
3174,1467,0.016763
3174,743,0.016763
3174,4108,0.016688
3174,2420,0.01665
3174,2328,0.016632
3174,608,0.016594
3174,3597,0.016575
3174,2334,0.016481
3174,3601,0.016462
3174,4072,0.016424
3174,1483,0.016349
3174,5728,0.016273
3174,3604,0.016179
3174,2709,0.016141
3174,1158,0.016104
3174,917,0.016085
3174,3355,0.016047
3174,3602,0.015991
3174,2425,0.015934
3174,2078,0.015802
3174,4793,0.015501
3175,2990,1.0
3176,84,0.032667
3176,3903,0.032606
3176,1491,0.032606
3176,3757,0.032586
3176,379,0.032586
3176,300,0.032566
3176,148,0.032566
3176,1383,0.032566
3176,1244,0.032546
3176,3056,0.032526
3176,3906,0.032526
3176,1792,0.032506
3176,4132,0.032466
3176,16,0.032446
3176,3219,0.032426
3176,3976,0.032406
3176,1077,0.032366
3176,5510,0.032366
3176,3097,0.032306
3176,4772,0.032266
3176,1059,0.032226
3176,3881,0.032186
3176,1094,0.032065
3176,216,0.032046
3176,3905,0.032005
3176,305,0.031945
3176,3603,0.031885
3176,2105,0.031845
3176,3355,0.031585
3176,723,0.031424
3176,4529,0.030884
3177,3440,1.0
3178,1523,1.0
3179,83,0.200562
3179,2337,0.200562
3179,2514,0.200488
3179,2369,0.199527
3179,3779,0.198861
3180,3081,0.067111
3180,3520,0.067087
3180,3521,0.067087
3180,4242,0.067087
3180,5225,0.067062
3180,2921,0.067037
3180,4341,0.066988
3180,4111,0.066889
3180,4153,0.066642
3180,1755,0.066617
3180,4340,0.066568
3180,1603,0.066494
3180,1084,0.066222
3180,2446,0.066049
3180,3817,0.06506
3181,3277,0.333991
3181,3655,0.333498
3181,2569,0.332511
3182,2021,1.0
3183,4765,0.047721
3183,3162,0.047703
3183,4824,0.047703
3183,2155,0.047686
3183,206,0.047686
3183,4256,0.047668
3183,1993,0.047668
3183,1538,0.047668
3183,2718,0.047651
3183,849,0.047651
3183,1704,0.047651
3183,2543,0.047651
3183,1194,0.047633
3183,1251,0.047633
3183,3735,0.047633
3183,294,0.047616
3183,1992,0.047616
3183,3950,0.047563
3183,3219,0.047528
3183,2633,0.047387
3183,2948,0.047282
3184,800,0.112491
3184,4718,0.112311
3184,3285,0.112041
3184,4738,0.111951
3184,3400,0.111501
3184,4703,0.110511
3184,2823,0.110241
3184,1561,0.110061
3184,2570,0.108892
3185,3167,1.0
3186,4594,0.33695
3186,3935,0.336744
3186,4155,0.326305
3187,3150,1.0
3188,2598,1.0
3189,3471,0.253519
3189,3246,0.252956
3189,3809,0.250141
3189,723,0.243383
3190,2751,0.055945
3190,4767,0.055904
3190,3889,0.055904
3190,2776,0.055904
3190,3484,0.055863
3190,4311,0.055863
3190,1585,0.055821
3190,3836,0.055821
3190,1672,0.055821
3190,2110,0.05578
3190,297,0.05578
3190,2924,0.055739
3190,3407,0.055739
3190,921,0.055656
3190,7,0.055615
3190,4844,0.054873
3190,4369,0.054089
3190,2427,0.053883
3191,2567,0.126068
3191,1479,0.125929
3191,2526,0.125929
3191,2527,0.125836
3191,101,0.125789
3191,1905,0.125511
3191,1031,0.123654
3191,1219,0.121286
3192,329,0.026025
3192,1342,0.026025
3192,4126,0.026003
3192,5695,0.026003
3192,2693,0.025981
3192,867,0.025981
3192,3856,0.025981
3192,3344,0.025958
3192,4504,0.025958
3192,4571,0.025958
3192,3262,0.025958
3192,5416,0.025936
3192,163,0.025936
3192,413,0.025869
3192,5218,0.025846
3192,764,0.025846
3192,1489,0.025824
3192,901,0.025824
3192,31,0.025824
3192,405,0.025802
3192,4846,0.025735
3192,3727,0.025712
3192,2653,0.02569
3192,3818,0.02569
3192,3591,0.025623
3192,5327,0.025623
3192,3993,0.025556
3192,2090,0.025511
3192,4836,0.025511
3192,1478,0.025488
3192,5394,0.025444
3192,1692,0.025265
3192,3005,0.025265
3192,5480,0.02522
3192,5075,0.025019
3192,3604,0.024996
3192,4023,0.024929
3192,3749,0.02484
3192,475,0.024348
3193,5207,0.050291
3193,2993,0.050272
3193,1611,0.050272
3193,3525,0.050272
3193,2477,0.050272
3193,1310,0.050253
3193,1756,0.050253
3193,3879,0.050235
3193,4441,0.050198
3193,980,0.05018
3193,3030,0.050161
3193,3167,0.050161
3193,1309,0.050124
3193,248,0.050105
3193,3019,0.050087
3193,647,0.049957
3193,1218,0.049902
3193,3203,0.04931
3193,1031,0.049291
3193,1382,0.048403
3194,1318,0.03592
3194,4455,0.03592
3194,1028,0.03592
3194,1024,0.03592
3194,172,0.03592
3194,817,0.035906
3194,3904,0.035893
3194,1042,0.035893
3194,4476,0.035893
3194,607,0.035893
3194,3539,0.03588
3194,2844,0.03588
3194,557,0.03588
3194,1055,0.035867
3194,1863,0.035867
3194,1116,0.035867
3194,1260,0.035854
3194,2303,0.03584
3194,3760,0.035827
3194,497,0.035801
3194,325,0.035748
3194,2137,0.035668
3194,3015,0.035629
3194,861,0.035536
3194,305,0.03547
3194,2874,0.035179
3194,1382,0.034584
3194,1219,0.034544
3195,98,1.0
3196,2770,0.500408
3196,1221,0.499592
3197,1123,0.019705
3197,3373,0.019697
3197,3368,0.019697
3197,2950,0.019697
3197,4328,0.01969
3197,2964,0.01969
3197,1343,0.01969
3197,257,0.01969
3197,2316,0.01969
3197,5151,0.01969
3197,4944,0.01969
3197,5150,0.01969
3197,5141,0.01969
3197,5206,0.01969
3197,3223,0.01969
3197,5551,0.019683
3197,3046,0.019683
3197,2136,0.019683
3197,3718,0.019683
3197,5035,0.019676
3197,4206,0.019676
3197,2255,0.019676
3197,3983,0.019676
3197,3716,0.019676
3197,3733,0.019668
3197,407,0.019668
3197,4607,0.019668
3197,598,0.019668
3197,5142,0.019661
3197,4443,0.019661
3197,3853,0.019639
3197,1422,0.019639
3197,906,0.019625
3197,2822,0.019625
3197,699,0.019618
3197,3432,0.019618
3197,639,0.019618
3197,4303,0.019618
3197,4185,0.019618
3197,5170,0.019596
3197,4513,0.019589
3197,3601,0.01948
3197,5330,0.019465
3197,1483,0.019436
3197,3603,0.019429
3197,2570,0.019393
3197,4301,0.019349
3197,4650,0.019328
3197,5136,0.019299
3197,3602,0.019299
3197,2078,0.019226
3198,2078,0.082556
3198,1546,0.041916
3198,4351,0.041916
3198,4960,0.041916
3198,1971,0.041896
3198,3626,0.041896
3198,3991,0.041896
3198,1085,0.041875
3198,10,0.041875
3198,1842,0.041875
3198,338,0.041875
3198,4756,0.041875
3198,3166,0.041834
3198,2976,0.041834
3198,2921,0.041834
3198,5221,0.041752
3198,69,0.041731
3198,2812,0.04169
3198,624,0.041649
3198,1016,0.041546
3198,81,0.041237
3198,3749,0.040846
3198,186,0.040681
3199,4329,0.032459
3199,2743,0.032427
3199,1536,0.032427
3199,3377,0.032427
3199,4328,0.032411
3199,922,0.032411
3199,18,0.032411
3199,4269,0.032411
3199,4055,0.032395
3199,1135,0.032395
3199,2641,0.032379
3199,3298,0.032379
3199,3073,0.032379
3199,4191,0.032379
3199,2869,0.032363
3199,4745,0.032363
3199,4614,0.032363
3199,3488,0.032347
3199,1046,0.032347
3199,3753,0.032332
3199,245,0.032332
3199,2568,0.032316
3199,2916,0.0323
3199,1127,0.032156
3199,996,0.032061
3199,5208,0.032029
3199,2745,0.031949
3199,2708,0.031933
3199,4419,0.03187
3199,4151,0.031854
3199,2078,0.031392
3200,1846,0.009424
3200,3960,0.009424
3200,3968,0.009419
3200,815,0.009419
3200,3715,0.009419
3200,1153,0.009419
3200,1245,0.009419
3200,1492,0.009419
3200,2605,0.009415
3200,4387,0.009415
3200,634,0.009415
3200,1896,0.009415
3200,1247,0.009415
3200,3048,0.009415
3200,3732,0.00941
3200,4495,0.00941
3200,108,0.00941
3200,3145,0.00941
3200,1582,0.00941
3200,5200,0.00941
3200,622,0.00941
3200,4690,0.00941
3200,79,0.00941
3200,4330,0.00941
3200,2150,0.00941
3200,2324,0.00941
3200,1928,0.00941
3200,2963,0.00941
3200,3262,0.00941
3200,2656,0.00941
3200,496,0.00941
3200,5738,0.009406
3200,347,0.009406
3200,65,0.009406
3200,2382,0.009406
3200,2886,0.009406
3200,97,0.009401
3200,4260,0.009401
3200,2205,0.009401
3200,5142,0.009396
3200,2227,0.009396
3200,2981,0.009396
3200,455,0.009392
3200,814,0.009392
3200,4981,0.009392
3200,751,0.009392
3200,5746,0.009382
3200,2200,0.009382
3200,343,0.009382
3200,3893,0.009378
3200,541,0.009378
3200,3680,0.009378
3200,1438,0.009378
3200,285,0.009378
3200,3685,0.009373
3200,3154,0.009373
3200,1531,0.009369
3200,1927,0.009369
3200,353,0.009369
3200,56,0.009369
3200,4798,0.009364
3200,1902,0.009364
3200,5532,0.009364
3200,2019,0.009359
3200,2020,0.009359
3200,5146,0.009355
3200,5,0.00935
3200,2559,0.00935
3200,1325,0.00935
3200,1746,0.009341
3200,1901,0.009336
3200,1844,0.009336
3200,1932,0.009336
3200,2686,0.009332
3200,5774,0.009327
3200,5667,0.009327
3200,3240,0.009322
3200,214,0.009318
3200,571,0.009318
3200,2021,0.009313
3200,1060,0.009308
3200,1447,0.009299
3200,1725,0.009299
3200,5111,0.009281
3200,5121,0.009281
3200,3354,0.009276
3200,5635,0.009267
3200,3352,0.009267
3200,5591,0.009262
3200,380,0.009262
3200,3947,0.009262
3200,5501,0.009258
3200,2161,0.009258
3200,5530,0.009248
3200,5412,0.009244
3200,2365,0.009244
3200,4525,0.009234
3200,5176,0.009234
3200,2570,0.009225
3200,5180,0.009225
3200,4301,0.009197
3200,4994,0.009197
3200,4996,0.009188
3200,1110,0.009165
3200,5177,0.009156
3200,1868,0.009031
3200,1219,0.008938
3201,4827,0.02209
3201,4723,0.022071
3201,4011,0.022052
3201,2664,0.022052
3201,3682,0.022052
3201,1896,0.022033
3201,1240,0.022033
3201,1854,0.022014
3201,1101,0.022014
3201,4923,0.021976
3201,3849,0.021976
3201,4602,0.021957
3201,1737,0.021938
3201,3665,0.021938
3201,3433,0.021919
3201,2066,0.021919
3201,4432,0.021919
3201,3743,0.0219
3201,4305,0.021881
3201,471,0.021881
3201,537,0.021881
3201,907,0.021862
3201,3850,0.021843
3201,4681,0.021843
3201,1908,0.021843
3201,4595,0.021805
3201,2559,0.021767
3201,4289,0.021767
3201,2492,0.021748
3201,3591,0.021729
3201,2201,0.021729
3201,1844,0.02171
3201,86,0.021672
3201,4610,0.021653
3201,3182,0.021653
3201,2807,0.021634
3201,2389,0.021634
3201,2021,0.021615
3201,2447,0.021578
3201,1725,0.021559
3201,2525,0.021502
3201,4036,0.021407
3201,1353,0.021293
3201,1072,0.020838
3201,1868,0.020458
3201,3329,0.020363
3202,1905,0.336896
3202,86,0.334695
3202,2571,0.328408
3203,950,0.350647
3203,2525,0.33523
3203,3602,0.314123
3204,1458,0.028694
3204,1600,0.028694
3204,5732,0.028694
3204,2959,0.028694
3204,4554,0.028694
3204,4936,0.028694
3204,2816,0.028694
3204,2181,0.028694
3204,2490,0.028683
3204,4418,0.028683
3204,4050,0.028683
3204,76,0.028683
3204,3482,0.028683
3204,3477,0.028683
3204,5431,0.028673
3204,3175,0.028673
3204,3542,0.028673
3204,2494,0.028662
3204,661,0.028662
3204,2129,0.028651
3204,3366,0.028651
3204,3985,0.028651
3204,3471,0.02863
3204,5521,0.028588
3204,1850,0.028577
3204,4907,0.028514
3204,3240,0.028472
3204,4610,0.028472
3204,4512,0.028408
3204,1258,0.028398
3204,1094,0.028398
3204,933,0.028271
3204,2990,0.028261
3204,2425,0.028081
3204,2371,0.027986
3205,3810,0.500123
3205,3148,0.499877
3206,4314,0.166981
3206,1648,0.166858
3206,4581,0.166858
3206,5226,0.166817
3206,3406,0.166694
3206,3241,0.165793
3207,3122,0.043598
3207,1166,0.043588
3207,3137,0.043588
3207,3297,0.043588
3207,4382,0.043588
3207,785,0.043577
3207,3630,0.043577
3207,4592,0.043577
3207,384,0.043577
3207,3055,0.043577
3207,4911,0.043555
3207,1781,0.043545
3207,2080,0.043513
3207,3882,0.043502
3207,2881,0.043502
3207,4738,0.043502
3207,277,0.043438
3207,4834,0.043352
3207,2770,0.043342
3207,1478,0.043342
3207,5331,0.04332
3207,3241,0.043288
3207,2425,0.042967
3208,4219,1.0
3209,1868,1.0
3210,5552,0.012874
3210,698,0.012861
3210,482,0.012861
3210,1328,0.012861
3210,4579,0.012861
3210,1873,0.012861
3210,1472,0.012848
3210,115,0.012848
3210,686,0.012848
3210,4754,0.012836
3210,4592,0.012836
3210,2731,0.012836
3210,3123,0.012836
3210,1995,0.012836
3210,4591,0.012836
3210,2196,0.012836
3210,4267,0.012836
3210,4262,0.012836
3210,57,0.012836
3210,1930,0.012823
3210,5079,0.012823
3210,1881,0.012823
3210,4699,0.012823
3210,1990,0.012823
3210,5430,0.012823
3210,3080,0.012823
3210,4178,0.012811
3210,5451,0.012811
3210,2494,0.012811
3210,3049,0.012811
3210,4179,0.012798
3210,1308,0.012798
3210,729,0.012798
3210,2558,0.012798
3210,3906,0.012785
3210,5433,0.012773
3210,2041,0.012773
3210,3209,0.01276
3210,2066,0.01276
3210,4158,0.01276
3210,1553,0.01276
